id,scenario,owner_kind,owner_name,initial_preference_weight,declared_aggregation,rubric_name,description,mode,max_score,run_condition,reference_final_selected,required_context,configured_model,callable_name,source_path,source_line,definition_sha256,port_disposition
global_product_recall/diagnostic/10/00,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,recall_execution_framework_ready,,llm,20.0,on_completion,True,,o3,,,,93286fe3647d0f1612315d3fbf338be7955f7f9567b243410fdcf300aff4471d,faithful_definition_native_criterion
global_product_recall/diagnostic/10/01,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,safety_incident_prevention_protocols_established,,llm,18.0,on_completion,True,,o3,,,,ad4d352cbbafeb4cf4b13e9b5fca26ce5066921e6a1d8adab8f6cd4d94345b1e,faithful_definition_native_criterion
global_product_recall/diagnostic/10/02,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,regulatory_notification_packages_prepared,,llm,15.0,on_completion,True,,o3,,,,ab57f760604154b5da1e13273b274914f872def5d572a39a6bbaf8d1553164c0,faithful_definition_native_criterion
global_product_recall/diagnostic/10/03,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,market_reentry_strategy_documented,,llm,12.0,on_completion,True,,o3,,,,3f710f73a1730c8f19890b9d1aef1745a3be7c935dde8e0f6ed7abeaff861d17,faithful_definition_native_criterion
global_product_recall/diagnostic/10/04,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,customer_confidence_metrics_restored,,llm,10.0,on_completion,True,,o3,,,,73589b220e32a095de80e979f0be154782f8eb73ec8347e7e866cfbbf48d68cf,faithful_definition_native_criterion
global_product_recall/diagnostic/10/05,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,product_retrieval_logistics_operational,,llm,10.0,on_completion,True,,o3,,,,c926c3bd80ae3e78043ac044af2c18b4afd26ee155b8715fe81c46347a2b3239,faithful_definition_native_criterion
global_product_recall/diagnostic/10/06,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,root_cause_analysis_remediation,,llm,8.0,on_completion,True,,o3,,,,d02ca650d025c3fb16b235bfdeef308bc41f569f1b20e1ffdadebc1b0842857d,faithful_definition_native_criterion
global_product_recall/diagnostic/10/07,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,crisis_management_coordination,,llm,8.0,on_completion,True,,o3,,,,b57b363957f61d6026834aab1752952424212aa6950cb09c13a78135d99a7c58,faithful_definition_native_criterion
global_product_recall/diagnostic/10/08,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,consumer_communication_campaign,,llm,8.0,on_completion,True,,o3,,,,e4748e227dbd2c4fae5969cf4cc05fd02f743e413aa271cc6798bf8ac18c033d,faithful_definition_native_criterion
global_product_recall/diagnostic/10/09,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,regulatory_compliance_documentation,,llm,7.0,on_completion,True,,o3,,,,e38f43587615d73ca1c93af36b9ed567be1492bb89b349767decaddf1569778b,faithful_definition_native_criterion
global_product_recall/diagnostic/10/10,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,financial_impact_contained,,llm,6.0,on_completion,True,,o3,,,,3b3f8751787007be7f8cce7eeb8a3fcbf60a7f635f55432b7306da25c954ac52,faithful_definition_native_criterion
global_product_recall/diagnostic/10/11,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,supply_chain_partners_retained,,llm,6.0,on_completion,True,,o3,,,,9228322d4194e851e3f7052f86d36742f3c4e0cd4832563691323505675c9d0a,faithful_definition_native_criterion
global_product_recall/diagnostic/10/12,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,legal_liability_management,,llm,5.0,on_completion,True,,o3,,,,1b93e6240642849db94a387ce3b8bd9d00017a22c66f2710b36e9d5b6d4f1292,faithful_definition_native_criterion
global_product_recall/diagnostic/10/13,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,enhanced_quality_assurance,,llm,5.0,on_completion,True,,o3,,,,7588970423d7a1ad4b0e94b65f1f2abe0d5678ca6820d31b8815905c994d248e,faithful_definition_native_criterion
global_product_recall/diagnostic/10/14,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,social_media_crisis_management,,llm,4.0,on_completion,True,,o3,,,,27271ea89a9ebfb56a9881acb1ff68c8af76589a5a48c66d403d857f450216f1,faithful_definition_native_criterion
global_product_recall/diagnostic/10/15,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,competitive_repositioning_plan,,llm,4.0,on_completion,True,,o3,,,,29a6db3f41db4dc077c2cadd262548cafc958a9e539905e2775ae1bd0055a198,faithful_definition_native_criterion
global_product_recall/diagnostic/10/16,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,disposal_recycling_protocols,,llm,3.0,on_completion,True,,o3,,,,845af0cb6232608137384b1abe611cd661723b96aa3ef2d860283c7d9adc36b7,faithful_definition_native_criterion
global_product_recall/diagnostic/10/17,global_product_recall,diagnostic,global_product_recall_goal_achievement_eval,,weighted_average,recall_effectiveness_monitoring,,llm,3.0,on_completion,True,,o3,,,,e71eb925421017381c996793a9bc28274f77e5de8440b4b548fea0d56f48b7e5,faithful_definition_native_criterion
global_product_recall/diagnostic/11/00,global_product_recall,diagnostic,scenario_constraints::global_product_recall,,weighted_average,hard_72h_authority_notifications,,llm,1.0,on_completion,True,,o3,,,,668f60d16f063ce57d8c7866f840e96deefd33e51d4aa37900979c5186304485,faithful_definition_native_criterion
global_product_recall/diagnostic/11/01,global_product_recall,diagnostic,scenario_constraints::global_product_recall,,weighted_average,pii_redaction_in_public_materials,,llm,1.0,on_completion,True,,o3,,,,7582f51dd880b3eca3b3e67d6256703c6e38e1fae471c533aea07e71c6d95694,faithful_definition_native_criterion
brand_crisis_management/preference/00/00,brand_crisis_management,preference,quality,0.25,weighted_average,crisis_assessment_thoroughness,,llm,10.0,on_completion,True,,o3,,,,0d15315e4a249476468186eaddfb6a137f0a6872a2b3f827702011b96263d599,faithful_definition_native_criterion
brand_crisis_management/preference/00/01,brand_crisis_management,preference,quality,0.25,weighted_average,messaging_framework_quality,,llm,8.0,on_completion,True,,o3,,,,54ac58b1d5ea56b06bdc46821dde3b74458fe2319afb8cdd73a0caefd6c1f24e,faithful_definition_native_criterion
brand_crisis_management/preference/00/02,brand_crisis_management,preference,quality,0.25,weighted_average,stakeholder_communication_effectiveness,,llm,10.0,on_completion,True,,o3,,,,1a43761e332cd8fa64e417f5dcb5a0947bf5313718f4c2723928f07707bdb6bd,faithful_definition_native_criterion
brand_crisis_management/preference/00/03,brand_crisis_management,preference,quality,0.25,weighted_average,crisis_response_timeliness_measure,,callable,1.0,on_completion,True,,,create_brand_crisis_management_preferences.<locals>.crisis_response_timeliness,examples/end_to_end_examples/brand_crisis_management/preferences.py,102,d9e1e79a33f523a5727458a5ebae56c192276d6966cbd11a851f8609d7c29bd7,faithful_definition_native_criterion
brand_crisis_management/preference/00/04,brand_crisis_management,preference,quality,0.25,weighted_average,digital_reputation_recovery_depth,,llm,10.0,on_completion,True,,o3,,,,a5485d6583b4b8cde9804464706e725d3cefc6fa98609afe658e5ca5630b9edf,faithful_definition_native_criterion
brand_crisis_management/preference/00/05,brand_crisis_management,preference,quality,0.25,weighted_average,stakeholder_engagement_coverage_measure,,callable,1.0,on_completion,True,,,create_brand_crisis_management_preferences.<locals>.stakeholder_engagement_coverage,examples/end_to_end_examples/brand_crisis_management/preferences.py,135,95b5340d81b97f888ef88032981b35748a938a54d0b6e9c8053cc72908adc2cf,faithful_definition_native_criterion
brand_crisis_management/preference/00/06,brand_crisis_management,preference,quality,0.25,weighted_average,crisis_artifact_density_measure,,callable,1.0,on_completion,True,,,create_brand_crisis_management_preferences.<locals>.crisis_artifact_density,examples/end_to_end_examples/brand_crisis_management/preferences.py,247,883767946a7ca82786cf795f80b03bf025d222bb17ae2831b07da93fa0a3a55f,faithful_definition_native_criterion
brand_crisis_management/preference/01/00,brand_crisis_management,preference,compliance,0.2,weighted_average,legal_risk_assessment_completeness,,llm,10.0,on_completion,True,,o3,,,,a23e8daa1cb376f8dae9b4d2124b724f2b2e720e8ef84b135f0f7d1f84b16515,faithful_definition_native_criterion
brand_crisis_management/preference/01/01,brand_crisis_management,preference,compliance,0.2,weighted_average,regulatory_notification_compliance,,llm,8.0,on_completion,True,,o3,,,,5308942c7445209d14f8bb555dc38434d14d7d8621752cae3a7afbbf72377442,faithful_definition_native_criterion
brand_crisis_management/preference/01/02,brand_crisis_management,preference,compliance,0.2,weighted_average,documentation_preservation_quality,,llm,8.0,on_completion,True,,o3,,,,46432844fd05dd5df08e651cf1a9e1dcb275a14a42f43e47953b728952be518c,faithful_definition_native_criterion
brand_crisis_management/preference/01/03,brand_crisis_management,preference,compliance,0.2,weighted_average,message_consistency_compliance,,llm,10.0,on_completion,True,,o3,,,,6d226d86c222f659c863b2e3de1db84bf3f284b6a1bbcda0f012dffbb5246148,faithful_definition_native_criterion
brand_crisis_management/preference/01/04,brand_crisis_management,preference,compliance,0.2,weighted_average,brand_voice_preservation,,llm,8.0,on_completion,True,,o3,,,,9be7d4e1686803a040dab18c011cf59a7a1272da72d22bb4525238c131c02b87,faithful_definition_native_criterion
brand_crisis_management/preference/01/05,brand_crisis_management,preference,compliance,0.2,weighted_average,legal_documentation_presence_measure,,callable,1.0,on_completion,True,,,create_brand_crisis_management_preferences.<locals>.legal_documentation_presence,examples/end_to_end_examples/brand_crisis_management/preferences.py,261,a039e0e758398f9b264bff68361e7a939711c33b4cbdb99d1d1972c9d428d0a2,faithful_definition_native_criterion
brand_crisis_management/preference/01/06,brand_crisis_management,preference,compliance,0.2,weighted_average,message_consistency_tracking_measure,,callable,1.0,each_timestep,False,,,create_brand_crisis_management_preferences.<locals>.message_consistency_tracking,examples/end_to_end_examples/brand_crisis_management/preferences.py,159,758e53f0440cc61dfa95c069b84abb96e83bcd266f5f77d09959ec169ac57f92,faithful_definition_native_criterion
brand_crisis_management/preference/02/00,brand_crisis_management,preference,governance,0.2,weighted_average,crisis_team_activation_effectiveness,,llm,10.0,on_completion,True,,o3,,,,5f1388bd0f3115ba587bd2ff374e0be0f49c04b01ac72951e5b574fc22702859,faithful_definition_native_criterion
brand_crisis_management/preference/02/01,brand_crisis_management,preference,governance,0.2,weighted_average,cross_functional_coordination_quality,,llm,8.0,on_completion,True,,o3,,,,aa45fd52d3578f9a1fa4f59a139fb2ce5fa539042af82f2f0879228cfa4d577f,faithful_definition_native_criterion
brand_crisis_management/preference/02/02,brand_crisis_management,preference,governance,0.2,weighted_average,escalation_management_effectiveness,,llm,8.0,on_completion,True,,o3,,,,3f5a6aee1fe12e4e71e63a60c302a072e4057c5405b507f450752b09907448e8,faithful_definition_native_criterion
brand_crisis_management/preference/02/03,brand_crisis_management,preference,governance,0.2,weighted_average,stakeholder_relationship_preservation,,llm,10.0,on_completion,True,,o3,,,,3926ea9e4e06f35311926df2f1f3bce10d461666ee61bdd031e04207bdf555a9,faithful_definition_native_criterion
brand_crisis_management/preference/02/04,brand_crisis_management,preference,governance,0.2,weighted_average,decision_documentation_quality,,llm,6.0,on_completion,True,,o3,,,,091dbd8a072205921b22320c56e54abd7acddf0f435f96a9c8ebf69ac06eefcf,faithful_definition_native_criterion
brand_crisis_management/preference/02/05,brand_crisis_management,preference,governance,0.2,weighted_average,crisis_coordination_efficiency_measure,,callable,1.0,each_timestep,False,,,create_brand_crisis_management_preferences.<locals>.crisis_coordination_efficiency,examples/end_to_end_examples/brand_crisis_management/preferences.py,222,fe08b3abe7a9bbc0c77895f75214fbd7f6101508a7cb9760f1bc5ab8311ae8b9,faithful_definition_native_criterion
brand_crisis_management/preference/03/00,brand_crisis_management,preference,speed,0.15,weighted_average,critical_timeline_adherence,,llm,10.0,on_completion,True,,o3,,,,b8b761b6c7adc73dd97dbacaf47abaf5daa4410efa4a8f349d240658045cb118,faithful_definition_native_criterion
brand_crisis_management/preference/03/01,brand_crisis_management,preference,speed,0.15,weighted_average,decision_making_speed,,llm,8.0,on_completion,True,,o3,,,,f60a2f5e458d726837f5fe7c77e31ed3dac7a1d2edc3aee55e7d5c6412111ad3,faithful_definition_native_criterion
brand_crisis_management/preference/03/02,brand_crisis_management,preference,speed,0.15,weighted_average,speed_efficiency,,callable,1.0,on_completion,True,,,speed_rubric,examples/end_to_end_examples/standard_rules.py,23,f8dc04ea2c59d98f69f3ede4922ced52650272b646dcf2d662c5218bb306e3d1,faithful_definition_native_criterion
brand_crisis_management/preference/03/03,brand_crisis_management,preference,speed,0.15,weighted_average,crisis_response_timeliness_tracking,,callable,1.0,each_timestep,False,,,create_brand_crisis_management_preferences.<locals>.crisis_response_timeliness,examples/end_to_end_examples/brand_crisis_management/preferences.py,102,d9e1e79a33f523a5727458a5ebae56c192276d6966cbd11a851f8609d7c29bd7,faithful_definition_native_criterion
brand_crisis_management/preference/04/00,brand_crisis_management,preference,cost,0.1,weighted_average,cost_efficiency,,callable,1.0,on_completion,True,,,cost_rubric,examples/end_to_end_examples/standard_rules.py,43,2ea8cda316af48b11314e97e687490d78c3530f7a763eab3ec63c6ed35ca0a3d,faithful_definition_native_criterion
brand_crisis_management/preference/04/01,brand_crisis_management,preference,cost,0.1,weighted_average,crisis_budget_management,,llm,8.0,on_completion,True,,o3,,,,7afa8db5e8baf7253d52cafbddc77abaa20324abb121ccb4331e6c8bd238f5b0,faithful_definition_native_criterion
brand_crisis_management/preference/04/02,brand_crisis_management,preference,cost,0.1,weighted_average,compensation_program_cost_effectiveness,,llm,6.0,on_completion,True,,o3,,,,6967c3da72da01d11fe5b01122bd5c2052013f39baa7ec881f814849e4d76b23,faithful_definition_native_criterion
brand_crisis_management/preference/04/03,brand_crisis_management,preference,cost,0.1,weighted_average,resource_allocation_efficiency,,llm,4.0,on_completion,True,,o3,,,,10b64f5775f31c0309b5ee486bf56ac39201fca8319ca2599005c4d662777a23,faithful_definition_native_criterion
brand_crisis_management/preference/04/04,brand_crisis_management,preference,cost,0.1,weighted_average,crisis_adversarial_scenarios,,llm,10.0,on_completion,True,,o3,,,,92e611c3f928f5fa2eed896191cdc557fc2d0895dd0e21a9ab221225d20a79b3,faithful_definition_native_criterion
brand_crisis_management/preference/04/05,brand_crisis_management,preference,cost,0.1,weighted_average,cost_realism_validation,,callable,1.0,on_completion,True,,,create_brand_crisis_management_preferences.<locals>._validate_cost_realism,examples/end_to_end_examples/brand_crisis_management/preferences.py,41,c855972ea45769f0bc125003450528c0d3560dd456c9c2fdc0284cb02cdfc69c,faithful_definition_native_criterion
brand_crisis_management/preference/05/00,brand_crisis_management,preference,reputation_recovery,0.1,weighted_average,sentiment_monitoring_system_quality,,llm,8.0,on_completion,True,,o3,,,,639ff7f1a7decc25eabd5f41cdad85762c13c3da681afb6812c6a81756588575,faithful_definition_native_criterion
brand_crisis_management/preference/05/01,brand_crisis_management,preference,reputation_recovery,0.1,weighted_average,trust_rebuilding_strategy_depth,,llm,10.0,on_completion,True,,o3,,,,75f85994b91a1ab129098021cecf5ee764e8c9f584ce38debbb5d3a5d72ab46f,faithful_definition_native_criterion
brand_crisis_management/preference/05/02,brand_crisis_management,preference,reputation_recovery,0.1,weighted_average,brand_recovery_measurement_framework,,llm,8.0,on_completion,True,,o3,,,,081d03292f97780d53d2992db3ae1681d26746b6ae54292dddf6b0f8f827091f,faithful_definition_native_criterion
brand_crisis_management/preference/05/03,brand_crisis_management,preference,reputation_recovery,0.1,weighted_average,sentiment_recovery_progress_measure,,callable,1.0,each_timestep,False,,,create_brand_crisis_management_preferences.<locals>.sentiment_recovery_progress,examples/end_to_end_examples/brand_crisis_management/preferences.py,186,625c426ad3ab825ac4b626ccab04caefca4447416b6663eeec6617cea14c9c0f,faithful_definition_native_criterion
brand_crisis_management/preference/05/04,brand_crisis_management,preference,reputation_recovery,0.1,weighted_average,long_term_prevention_strategy,,llm,6.0,on_completion,True,,o3,,,,2a15ca05f135d9c8419834bffd2af235225f27184e78c5f370afccf06c349eb6,faithful_definition_native_criterion
brand_crisis_management/diagnostic/06/00,brand_crisis_management,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,hard_constraints_enforced,LLM check: 1 if all hard constraints satisfied; 0 if any violation.,llm,1.0,on_completion,True,,o3,,,,83245f31708cf2b752b9985a2c4671ba7529409a7b2add89af50793fbb99f453,faithful_definition_native_criterion
brand_crisis_management/diagnostic/06/01,brand_crisis_management,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,constraint_coverage_mapping,Fraction of constraints with handling artifacts (tasks/resources).,callable,1.0,on_completion,True,,,constraint_coverage_mapping,manager_agent_gym/core/evaluation/constraint_evaluator.py,109,f1ac928e9aa3e9e607a5b05f176d4de6bf263ecb28b03ad534b8fe3c32cd8fb7,faithful_definition_native_criterion
brand_crisis_management/diagnostic/06/02,brand_crisis_management,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,deadline_guardrails,Fraction of deadline-tagged tasks that met deadlines.,callable,1.0,on_completion,True,,,deadline_guardrails,manager_agent_gym/core/evaluation/constraint_evaluator.py,134,3846a3bb6b29fb8f2e1f3d0b8e4e30e9e6607bd9eba9a242939b544a9b3d67ec,faithful_definition_native_criterion
brand_crisis_management/diagnostic/06/03,brand_crisis_management,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,prohibited_actions_avoidance,1 if no prohibited keywords found in resources/messages; 0 otherwise.,callable,1.0,on_completion,True,communications_by_sender,,prohibited_actions_avoidance,manager_agent_gym/core/evaluation/constraint_evaluator.py,157,bb3b8094fbbce990e6f06d7d1b1a1e97f3c968dbe35f868cc5d1c6263201fee3,faithful_definition_native_criterion
brand_crisis_management/diagnostic/06/04,brand_crisis_management,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,access_control_pii_evidence,,llm,10.0,on_completion,True,,o3,,,,6b46ed9d39b1114f0d9fdf9a6e1b6b1f12ee151ec80cb5cff5fb3d0f353d8b93,faithful_definition_native_criterion
brand_crisis_management/diagnostic/06/05,brand_crisis_management,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,formal_signoffs_present,,llm,10.0,on_completion,True,,o3,,,,e5c0baff43ae94488f7b9614f27a0e9126f767b5d96a0b2f458e58a516a916e1,faithful_definition_native_criterion
brand_crisis_management/diagnostic/06/06,brand_crisis_management,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,data_lineage_controls_evidence,,llm,10.0,on_completion,True,,o3,,,,aa16b65a08965bc41b4dfe84ce046b049fba131090a521ec9207d59c878dfe07,faithful_definition_native_criterion
brand_crisis_management/diagnostic/06/07,brand_crisis_management,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,soft_constraints_tradeoff_documentation,,llm,6.0,on_completion,True,,o3,,,,c92b2022359fc0fe4d1862ca595841921a7c9d7cab5c14942a0f3bd5400d664a,faithful_definition_native_criterion
brand_crisis_management/diagnostic/07/00,brand_crisis_management,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,stakeholder_engagement_penalty,Max 10; subtract 1 per manager→stakeholder message.,callable,10.0,on_completion,True,communications_by_sender,,stakeholder_engagement_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,60,2945af0a50dd7a291d2bd03ba7adf1aed2bd533c4c152d86e7c6ea0143ca720f,faithful_definition_native_criterion
brand_crisis_management/diagnostic/07/01,brand_crisis_management,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,stakeholder_assignment_load_penalty,Max 5; subtract 1 for each task assigned to the stakeholder (atomic tasks).,callable,5.0,each_timestep,True,,,stakeholder_assignment_load_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,155,607a5201c19d8fdbdc88e0db034ffd1005d4f2643743bcb302dcefc03fce4783,faithful_definition_native_criterion
brand_crisis_management/diagnostic/07/02,brand_crisis_management,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,graph_complexity_penalty,"Max 8; penalize hard-to-read workflow graphs with excessive branching, ready tasks, or poor coordination.",callable,8.0,on_completion,True,,,graph_complexity_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,92,e2a238b3d35d06f6bd1f4ba9519f346eadfef1142f39a2241addbd2afdf49c79,faithful_definition_native_criterion
brand_crisis_management/diagnostic/07/03,brand_crisis_management,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,response_latency_adherence,Max 20; subtract 1 per timestep of delay in stakeholder replies to manager.,callable,20.0,each_timestep,True,communications_by_sender,,response_latency_adherence,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,69,3dad0127f5cdb4a670297842c4ec856684e4fc9e05a17dd6975fa09c801b2769,faithful_definition_native_criterion
brand_crisis_management/diagnostic/07/04,brand_crisis_management,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,clarification_probe,LLM: assess whether manager probed/updated model of stakeholder preferences; 0 if no evidence.,llm,30.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,111b3681a6a7fb7d591291d337331ea30213b641d194bd552fdc72f6d6035de5,faithful_definition_native_criterion
brand_crisis_management/diagnostic/07/05,brand_crisis_management,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,negotiation_effectiveness,LLM: did the manager leverage stakeholder input to improve outcomes while managing comm/oversight cost?,llm,8.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,501822eed8eb07b38a2dc4f0152a15c5534ffd034f3a07029f22246f2515cc61,faithful_definition_native_criterion
brand_crisis_management/diagnostic/07/06,brand_crisis_management,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,clarification_utility_gain,LLM: did clarifications improve outcomes (quality/rework/approvals) in subsequent steps?,llm,6.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,bae62bf36a9516adb3701607981a81bc968f9c829dcac156f538e209624200b3,faithful_definition_native_criterion
brand_crisis_management/diagnostic/08/00,brand_crisis_management,diagnostic,operational_efficiency,,weighted_average,coordination_deadtime,Lower average coordination deadtime yields higher score.,callable,1.0,on_completion,True,,,coordination_deadtime_score,manager_agent_gym/core/evaluation/operational_efficiency_evaluator.py,21,7830c0104f7b4762e17e2e85b592655e418b082cdf496d12f9e00624c647d810,faithful_definition_native_criterion
brand_crisis_management/diagnostic/08/01,brand_crisis_management,diagnostic,operational_efficiency,,weighted_average,deadtime_efficiency,Fraction of started tasks with zero coordination deadtime.,callable,1.0,on_completion,True,,,deadtime_efficiency_score,manager_agent_gym/core/evaluation/operational_efficiency_evaluator.py,37,beded7b5b2cf969613c752bf18da3bf85c368d1ba2a807e45a28b5846a36ac73,faithful_definition_native_criterion
brand_crisis_management/diagnostic/08/02,brand_crisis_management,diagnostic,operational_efficiency,,weighted_average,agent_utilization_efficiency,Fraction of started tasks with zero coordination deadtime.,callable,1.0,on_completion,True,,,agent_utilization_efficiency,examples/end_to_end_examples/standard_rules.py,60,94ca621f7ce548960a18f6797a648ccc8d31395090b3be6a6be18e0655b960a7,faithful_definition_native_criterion
brand_crisis_management/diagnostic/08/03,brand_crisis_management,diagnostic,operational_efficiency,,weighted_average,parallelism_opportunity_exploitation,,llm,10.0,each_timestep,True,,o3,,,,b5eebeba01a5014cfdeb767fe4bff3be668273c615e79cec018e5b93be507ba5,faithful_definition_native_criterion
brand_crisis_management/diagnostic/08/04,brand_crisis_management,diagnostic,operational_efficiency,,weighted_average,planning_scope_quality,,llm,10.0,each_timestep,True,,o3,,,,235b461d1cfc64ac6661beea3a71915327e192501c80dc081b5fbbccf133f825,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/00,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,crisis_assessment_completed,,llm,15.0,on_completion,True,,o3,,,,ff7850cb3d9da33eb734d53dc211be0ae35d216c598e2e32b157dafdae6fce0c,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/01,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,public_communication_launched,,llm,15.0,on_completion,True,,o3,,,,f935c79a03fa706f5cdd8bf84008f262e24e468af81fe0067885eb5ceff5fcb1,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/02,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,customer_sentiment_recovery_achieved,,llm,12.0,on_completion,True,,o3,,,,8ccaa070eb24ce05aa869388d258709320e20143a8d3031bb7b54926f5cd3179,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/03,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,media_coverage_balance_restored,,llm,12.0,on_completion,True,,o3,,,,d97a7f11545f2062dac6c5bb56b869b8efd81873774831d47c45b54bd1818967,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/04,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,brand_trust_metrics_restored,,llm,10.0,on_completion,True,,o3,,,,ac09432bf39e9a44d92267c9e7c090a4ed7f388b1d46ca63689e419f4e04c6a3,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/05,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,customer_retention_maintained,,llm,10.0,on_completion,True,,o3,,,,9437d47a40f5869792152ede20707a389890b7b8e66ad0d9c55f18ae55a4a5ec,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/06,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,digital_reputation_recovery_campaign,,llm,8.0,on_completion,True,,o3,,,,4db9cac4845abdd57af666af33578aec286cc1a9e6322f000c6ac68db528e80d,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/07,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,internal_stakeholder_confidence_maintained,,llm,8.0,on_completion,True,,o3,,,,3ebfa9f9d85a6a589d1c6483b01af41eba72986353097e6a6360a1ad29b282a8,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/08,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,customer_service_enhancement,,llm,8.0,on_completion,True,,o3,,,,f1f6e28d006a6f09572a8205b0070d67b089f26df4a3b85f53fa5516cf7f08bc,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/09,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,crisis_team_activation_successful,,llm,7.0,on_completion,True,,o3,,,,0d6b408a06f368016a483a798d8b3c491c9b23ab012acafeb6685a9cf6a45f40,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/10,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,legal_regulatory_compliance_maintained,,llm,7.0,on_completion,True,,o3,,,,465099f732c4af4c3ea4afa927f2c527cac8417f08035198f7f3de7cf5540f69,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/11,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,media_relations_strategy_executed,,llm,6.0,on_completion,True,,o3,,,,7c5b74a18cde066557321d7aabf2271ea4814c8cc33ccd73b017a9bf2d0d150c,faithful_definition_native_criterion
